"loc_id","latitude","longitude"
"L12759743",42.2024758,-84.5516484
"L12759806",38.8537486,-77.3099611
"L12759820",43.3066803,-78.8298364
"L12759831",39.2731068,-84.0754514
"L12759859",43.8471186,-70.3117723
"L12759886",35.611192,-82.747749
"L12759895",41.8182243,-74.1588092
"L12759982",41.907052,-72.863409
"L12760041",38.8358775,-77.0893845
"L12760302",32.381284,-95.3448504
"L12760307",41.152733,-96.1706597
"L12760310",38.001187,-78.5088663
"L12760315",41.3915932,-81.9533884
"L12760322",39.2998464,-78.1552568
"L12760329",49.4515896,-120.5301537
"L12760330",48.3886342,-70.5863911
"L12760335",47.587714,-94.859755
"L12760483",46.3465092,-63.0610138
"L12760507",48.453928,-89.280177
"L12760508",37.4391131,-77.3575887
"L12760545",37.5476211,-77.6667437
"L12760623",39.6590934,-75.6208315
"L12760648",46.0032518,-74.0192324
"L12760712",42.5613546,-88.8720936
"L12760741",42.4577871,-71.2236843
"L12760744",43.4172916,-80.9888368
"L12760859",37.1331476,-93.2332048
"L12760962",39.1333978,-86.5196112
"L12761055",42.7672672,-81.818039
"L12761080",44.8969696,-93.3204122
"L12761188",49.373491,-123.3329046
"L12761189",53.6078739,-116.1400969
"L12761194",39.930173,-86.1310481
"L12761249",43.6777425,-79.788236
"L12761251",43.1299434,-77.580265
"L12761285",26.1492934,-81.7372647
"L12761334",48.0722438,-123.0601466
"L12761339",43.5964061,-79.5292692
"L12761348",36.1545174,-115.3216698
"L12761374",45.6469865,-110.8363976
"L12761495",40.2679523,-75.117261
"L12761507",40.2494503,-92.5737359
"L12761524",39.570434,-86.435813
"L12761540",42.4505521,-76.4993781
"L12761751",42.1103367,-76.0792552
"L12761763",43.3161441,-88.5079426
"L12761775",45.4065705,-75.674017
"L12761851",40.8494864,-74.2678359
"L12761976",47.5050406,-122.677508
"L12761982",28.5796082,-80.807261
"L12762111",48.745868,-122.4690723
"L12762116",44.0619021,-77.1626902
"L12762190",35.622345,-78.761026
"L12762240",39.8064859,-105.2138783
"L12762288",44.3779206,-71.2749396
"L12762359",29.6555282,-82.3475558
"L12762388",49.3370973,-123.0580369
"L12762409",40.0452957,-105.2707576
"L12762413",40.6415842,-73.9741548
"L12762511",45.0783415,-93.4243631
"L12762529",42.9104953,-80.2882597
"L12762569",33.0092283,-97.0310713
"L12762595",33.383275,-84.5631134
"L12762709",42.9875359,-76.28793
"L12762719",35.8572179,-78.6980242
"L12762791",40.3604066,-74.6179926
"L12762798",40.4926703,-82.738595
"L12762816",42.2817382,-74.5709116
"L12762887",41.8705715,-88.0746245
"L12762992",37.4025387,-122.0619842
"L12763055",40.6764559,-111.2766713
"L12763187",33.0996893,-96.7789292
"L12763201",40.0733121,-80.8917079
"L12763214",40.567497,-124.1417487
"L12763413",41.1713785,-81.8238178
"L12763460",40.4399319,-79.8635606
"L12763523",34.7405613,-86.773751
"L12763538",45.0466833,-93.2242883
"L12763565",49.275285,-122.8832069
"L12763589",44.5355981,-75.0011247
"L12763624",47.685699,-122.3607023
"L12763629",38.4298516,-77.5896086
"L12763727",39.6479436,-75.6689126
"L12763741",41.3715729,-72.6589565
"L12763748",47.661471,-117.4429538
"L12763811",49.2164544,-123.0374106
"L12763819",41.3378477,-81.6640491
"L12763826",41.9619872,-87.9856319
"L12763861",49.0962649,-117.7416387
"L12763954",46.5187631,-114.1178291
"L12763978",41.3485847,-83.2461619
"L12763992",35.447215,-86.819467
"L12764001",34.2806713,-119.2249345
"L12764013",48.1639003,-114.2742226
"L12764016",30.3613068,-97.7627014
"L12764063",45.5738297,-73.5519728
"L12764089",45.0849603,-93.3308919
"L12764130",34.6841997,-102.751815
"L12764151",39.580087,-104.88385
"L12764201",39.4598739,-77.7437104
"L12764213",41.9342263,-87.7202135
"L12764225",47.703783,-122.362104
"L12764232",40.7379973,-74.6021109
"L12764306",39.8811858,-75.5893901
"L12764406",42.5439749,-72.9626083
"L12764451",37.6609257,-120.9147549
"L12764630",38.9209057,-77.080048
"L12764686",38.2451404,-85.9757014
"L12764745",39.3723578,-119.8368215
"L12764757",41.1105216,-81.8463636
"L12764782",42.594887,-76.5658459
"L12764835",45.6377435,-122.9696864
"L12764903",39.4342282,-74.8106157
"L12766364",41.8686946,-72.4428046
"L12766382",41.3174495,-73.8470916999999
"L12766418",42.8065434,-77.797274
"L12766445",48.4496139,-123.4955335
"L12766449",42.4589878,-71.4107102
"L12766505",39.2401476,-121.1421043
"L12766653",44.8947999,-76.2536633
"L12766716",39.0234181,-95.4813248
"L12766732",44.8481785,-122.8696472
"L12766767",40.8532079,-76.4435899
"L12766807",40.7764224,-89.6854252
"L12766843",49.2585991,-123.0838512
"L12766857",42.9126791,-85.8563829
"L12766936",41.7561517,-75.197614
"L12767690",41.5389963,-82.8616601
"L12767774",36.0114951,-76.5629697
"L12767786",43.4866453,-80.5639511
"L12767831",41.1153274,-80.2582063
"L12767874",35.7748138,-91.6271449
"L12767899",32.4542878,-93.7040696
"L12767925",40.7813549,-72.9073209
"L12767930",43.1412168,-77.5334476
"L12767961",38.8459974,-77.884553
"L12767989",43.9893071,-70.1607638
"L12768011",42.1527517,-71.3798696
"L12768041",38.9165518,-76.6635239
"L12768102",41.8365582,-70.615638
"L12768151",41.1757684,-85.0442702
"L12768250",41.3160515,-73.7316742
"L12768298",45.5317144,-93.8552823
"L12768321",44.780356,-76.70979
"L12768465",43.5886332,-79.759327
"L12768477",33.9266542,-83.4949621
"L12768513",39.7433115,-76.6945744
"L12768552",41.7733479,-72.1162275
"L12768583",41.0646385,-95.9610969
"L12768609",44.350866,-80.223327
"L12768640",35.5926264,-106.1168092
"L12768641",43.47642,-72.402838
"L12768666",43.0336408,-73.7151686
"L12768725",46.2289415,-74.9736688
"L12768759",38.2522264,-104.6842307
"L12768773",42.3376736,-82.9220474
"L12768774",39.3905075,-76.0233931
"L12768869",41.7549302,-78.5238039
"L12768883",40.1565077,-76.3104856
"L12768932",39.1554975,-77.1557255
"L12769099",29.6281226,-82.4701166
"L12769157",43.3261143,-78.0202246
"L12769198",42.777161,-72.9788786
"L12769207",38.4957812,-77.5040501
"L12769216",42.7780102,-83.266657
"L12769271",44.4460975,-78.2622671
"L12769394",44.6505436,-72.9264092
"L12769602",38.9850764,-94.6994036
"L12769655",42.5196844,-123.4741575
"L12769696",44.3570788,-88.1428454
"L12769733",42.2564156,-85.6004767
"L12769775",44.4516327,-95.7793865
"L12769779",42.4479731,-71.2436858
"L12769786",34.0264024,-84.1778596
"L12769894",33.5788294,-84.0294025
"L12770176",43.1416263,-93.2026636
"L12770228",39.7211755,-84.1643343
"L12770436",39.4778847,-119.8047887
"L12770456",48.3971184,-123.7429438
"L12770479",40.4666203,-86.9043674
"L12770605",43.9775728,-71.0974006
"L12770758",38.8239108,-77.4168809
"L12770767",42.5518977,-83.8355779
"L12770943",49.0324138,-123.0939408
"L12771083",40.960776,-72.7779413
"L12771126",41.8843,-87.7906857
"L12771151",43.6543398,-79.4839226
"L12771181",44.0505083,-123.1081796
"L12771367",38.7279552,-77.2773756
"L12771396",37.9844356,-122.5656543
"L12771441",42.3365933,-71.6267063
"L12771522",40.7945458,-79.9961221
"L12771587",45.5026399,-73.825314
"L12771629",39.3881606,-76.5571909
"L12771773",30.3647646,-97.7812972
"L12771805",43.0670382,-76.1316103
"L12771815",43.6435517,-79.517815
"L12771820",41.3484218,-72.5629586
"L12771922",33.0643828,-96.7647779
"L12771947",39.9498655,-75.2284998
"L12772113",35.4530013,-120.6519037
"L12772166",44.6236046,-63.4242061
"L12772384",40.2453724,-79.2854376
"L12772393",46.0843849,-79.3593409
"L12772456",61.1566571,-149.811239
"L12772668",46.3636034,-83.7453461
"L12772704",47.2786161,-93.7564906
"L12772800",44.8755926,-73.3826102
"L12772972",39.5751268,-119.6989945
"L12773042",41.5327241,-83.6845095
"L12773091",44.3230013,-79.7220263
"L12773202",35.1584618,-106.6878435
"L12773262",43.2089295,-79.6620262
"L12773390",44.0920486,-77.5952303
"L12773463",49.7966645,-125.0135831
"L12773542",40.1392198,-105.1162339
"L12773582",38.0347332,-84.54984
"L12773633",41.1118933,-73.6124295
"L12773712",39.728105,-104.9691322
"L12773724",45.3377604,-75.7822962
"L12773741",35.1892042,-79.4367329
"L12773745",32.9608581,-80.0550985
"L12773750",36.031265,-86.8340388
"L12773786",42.4304969,-76.4295202
"L12773788",44.3267868,-88.3223745
"L12773812",39.2687913,-81.9603214
"L12773815",40.5783282,-74.1229178
"L12773914",43.0409829,-83.3668703
"L12773937",38.6206761,-90.3612653
"L12773970",40.9333051,-74.1359555
"L12773988",45.3223899,-122.9676121
"L12774074",34.0290892,-84.3644119
"L12774143",50.882432,-119.3937813
"L12774159",41.9884396,-73.8938419
"L12774165",32.7269997,-97.46364
"L12774337",39.7331252,-75.7985537
"L12774523",43.084337,-73.928902
"L12774524",34.0192111,-83.7059024
"L12774541",38.8624743,-121.313101
"L12774661",30.3438449,-86.2072518
"L12774719",43.8744448,-69.8278525
"L12774737",40.3068868,-74.3326185
"L12774962",33.612735,-84.2229807
"L12775030",44.5912933,-123.318894
"L12775342",41.2441592,-73.0853462
"L12775343",42.347864,-71.5605158
"L12775358",37.3533693,-121.883077
"L12775367",33.5133182,-86.7166118
"L12775791",33.9058674,-83.3410114
"L12776025",40.822072,-89.5297276
"L12776048",36.9855716,-121.9108089
"L12776156",41.2640872,-73.1798905
"L12776345",36.9855716,-121.9108089
"L12776514",43.1849335,-79.2809916
"L12776648",42.8415939,-71.3872386
"L12776654",46.3094809,-79.4498315
"L12777426",43.8542197,-69.6187091
"L12777757",42.1850306,-71.1136809
"L12777813",37.6419089,-77.5443083
"L12777923",34.7253362,-82.2695947
"L12777996",44.6863095,-93.1827278
"L12778023",43.7931359,-81.467263
"L12778030",44.2203363,-69.7933032
"L12778161",40.8903425,-74.5240131
"L12778217",38.350516,-81.6523858
"L12778293",41.8518841,-69.9705038
"L12778321",35.2094292,-89.7259275
"L12778485",41.121366,-74.11178
"L12778552",43.1285274,-79.2411281
"L12778748",45.1177514,-75.7198334
"L12778791",35.2284741,-79.4443556
"L12778810",43.1339545,-70.9264393
"L12778832",42.4648249,-74.0803392
"L12778876",40.0716681,-80.6818885
"L12779065",35.5811573,-80.0990164
"L12779105",41.6962787,-70.0418757
"L12779114",41.6962787,-70.0418757
"L12779146",32.8416456,-116.9009952
"L12779166",42.431086,-83.3816206
"L12779204",42.9661922,-78.7431952
"L12779206",42.9898068,-82.3697471
"L12779232",42.2972121,-83.5361569
"L12779291",42.60545,-80.5261917
"L12779461",44.015094,-123.0852415
"L12779482",38.2317392,-85.4883184
"L12779491",38.8763341,-76.3398314
"L12779552",40.1119886,-83.0651411
"L12779581",42.1232938,-73.3179688
"L12779593",40.5305018,-90.1290035
"L12779607",40.730267,-74.4190907
"L12779619",38.6496376,-90.5778403
"L12779630",42.1733855,-82.832347
"L12779692",44.9992292,-93.1775827
"L12779811",41.2864145,-73.5080218
"L12780079",50.1284582,-96.886223
"L12780119",39.7545375,-84.0113539
"L12780134",39.0694795,-77.0123792
"L12780188",42.3360546,-71.2114274
"L12780370",44.1500058,-69.9512129
"L12780394",41.7917926,-87.8804049
"L12780421",43.965144,-78.309429
"L12780466",45.4413602,-122.8077481
"L12780562",44.5142022,-73.2537322
"L12780601",31.4753868,-97.2151905
"L12780609",42.884043,-79.2585645
"L12780930",44.0045634,-77.8801364
"L12781026",38.7600755,-90.5454881
"L12781029",42.5879404,-72.533927
"L12781084",48.1494061,-123.158182
"L12781184",32.2128606,-110.9024648
"L12781239",33.4718626,-81.6778296
"L12781345",43.9095045,-78.5976426
"L12781459",45.7832663,-74.2606262
"L12781537",36.159819,-86.6769547
"L12781544",45.619797,-62.006894
"L12781613",38.531537,-123.1885707
"L12781614",32.7147706,-80.1545393
"L12781727",42.553448,-82.916351
"L12781757",41.0297833,-93.7919132
"L12781795",44.3732581,-64.5116133
"L12781845",43.3305833,-73.6508519
"L12781907",50.951617,-114.128528
"L12781946",49.8852352,-97.3180888
"L12782023",39.3400467,-121.2671279
"L12782033",44.5741482,-78.2056082
"L12782171",43.7468148,-79.3237996
"L12782486",43.0827265,-71.9693319
"L12782532",42.9090639,-73.8185182
"L12782807",34.7713243,-92.3426031
"L12782830",39.056917,-77.261536
"L12782892",44.0523299,-77.6329458
"L12782908",35.9058913,-77.5369076
"L12782922",47.7614801,-122.5992649
"L12782932",42.608754,-72.539071
"L12782955",45.3293057,-122.5672073
"L12782997",40.4426033,-83.6654806
"L12783059",43.1586209,-80.2912096
"L12783069",38.3053621,-78.4589052
"L12783191",43.6384868,-84.2122665
"L12783194",42.5006023,-71.2604062
"L12783226",35.6167763,-82.5524487
"L12783343",46.597577,-92.3862433
"L12783348",38.8341888,-77.0523256
"L12783412",43.9088501,-78.7916473
"L12783491",41.1349686,-73.2618619
"L12783572",38.2528305,-122.7077915
"L12783739",47.8270726,-122.3420763
"L12783767",34.2010717,-81.9295112
"L12784021",36.6161288,-121.9087667
"L12784040",45.5132748,-122.6131563
"L12784127",44.9547791,-93.0538355
"L12784166",47.16836,-122.2888184
"L12784361",33.4775138,-94.5714176
"L12784423",32.3179267,-95.1772991
"L12784748",37.4287583,-77.6733199
"L12784819",41.0242367,-85.7551575
"L12784893",53.4722885,-113.5351105
"L12784898",42.8323487,-80.3142381
"L12784946",44.0008283,-79.2076702
"L12784993",42.368612,-73.964363
"L12785010",49.2538655,-123.1668291
"L12785014",41.9711415,-87.6862983
"L12785032",43.507959,-80.193196
"L12785074",38.9237649,-94.7472994
"L12785093",46.1856817,-79.2671168
"L12785166",35.6610169,-105.9434813
"L12785212",35.8233743,-78.8611261
"L12785307",34.9253366,-82.2806274
"L12785476",39.4472725,-84.2826929
"L12785517",40.360786,-75.3131346
"L12785530",35.7369666,-86.4012684
"L12785590",36.5958381,-121.9035368
"L12785624",40.281258,-80.1327472
"L12785636",47.4316872,-122.3421192
"L12785865",41.1454318,-81.3527288
"L12785881",33.9838763,-118.0390022
"L12785941",39.4288924,-92.4575855
"L12786026",45.4751054,-73.6324649
"L12786040",35.9690876,-80.0071038
"L12786359",49.1332389,-122.8374994
"L12787067",44.7555804,-80.0579166
"L12787188",43.1473905,-76.2839341
"L12787431",42.8954665,-88.4019641
"L12787493",42.2019794,-70.9645112
"L12787594",44.4987121,-79.7690386
"L12787715",38.6943045,-77.3323303
"L12787799",46.4720641,-87.3470592
"L12787807",41.2159159,-73.8802449
"L12787889",36.1830366,-86.7427767
"L12787921",42.2387489,-72.6625443
"L12787996",42.3965067,-75.175765
"L12788009",43.922352,-69.9253392
"L12788107",42.2908867,-83.7690835
"L12788244",42.282755,-83.6845993
"L12788323",39.3608387,-76.5572559
"L12788766",40.4540153,-78.8396494
"L12788809",40.3696903,-79.9183957
"L12788868",43.0320026,-79.2882979
"L12788881",44.9213718,-92.9622209
"L12788923",44.377396,-64.3222883
"L12789000",45.8899783,-92.2739124
"L12789032",46.806083,-92.415603
"L12789068",45.7831933,-89.4899238
"L12789086",42.9252577,-80.6113185
"L12789089",42.2068599,-87.9177349
"L12789169",41.6741139,-83.5975403
"L12789238",42.4935034,-83.6551034
"L12789340",33.2702969,-111.690247
"L12789347",43.1415224,-77.5615929
"L12789446",36.6153696,-121.9147542
"L12789459",44.3205015,-76.4048052
"L12789482",35.5248591,-83.0521838
"L12789523",38.7654152,-77.2535044
"L12789546",40.9477099,-74.2181389
"L12789641",44.1639192,-77.3933806
"L12789654",53.5141572,-113.5134699
"L12789691",44.0871804,-79.6769822
"L12789695",45.3986376,-75.6503616
"L12789723",27.8058681,-80.4982636
"L12789772",37.2356629,-76.6873115
"L12789798",34.0464224,-117.2357486
"L12789902",31.076122,-97.455596
"L12789904",44.6193715,-78.6928797
"L12789929",51.1459174,-114.1921949
"L12789989",42.9738633,-79.8851722
"L12789995",47.413742,-93.664677
"L12790142",46.2108733,-79.356308
"L12790159",49.2516782,-123.1837469
"L12790177",44.9080249,-66.6811523
"L12790226",34.1505828,-117.8540164
"L12790273",44.9203558,-93.0899502
"L12790277",44.6519886,-63.6090937
"L12790343",50.9604473,-114.0925294
"L12790349",39.0730253,-77.0180106
"L12790456",43.2971152,-80.9537231
"L12790484",43.662362,-79.493973
"L12790675",33.4542578,-111.5339278
"L12790680",43.6593974,-79.4787191
"L12790762",43.0026797,-78.8973418
"L12790791",43.9765406,-77.4516204
"L12790874",49.9908841,-96.5649319
"L12790921",53.5739704,-113.5356921
"L12790924",47.6840067,-122.2867225
"L12790936",40.23548,-74.7073921
"L12790958",35.295355,-106.4515422
"L12791028",43.4216475,-80.5367045
"L12791145",44.267084,-79.230394
"L12791528",43.2142307,-79.705384
"L12791830",40.0433203,-76.3215644
"L12791841",32.5237137,-92.6572925
"L12791893",46.3044514,-67.5294548
"L12791932",29.9666047,-96.4998734
"L12791967",39.6696414,-104.9355316
"L12791995",42.2511985,-76.9944298
"L12792112",39.8855986,-75.0713342
"L12792141",44.687754,-73.449402
"L12792146",41.9216629,-74.0526176
"L12792160",45.4311792,-122.7314429
"L12792258",35.2233176,-81.1524822
"L12792402",44.4482823,-79.7143435
"L12792413",41.9412437,-87.6758161
"L12792447",30.5052482,-87.8345883
"L12792461",42.2999326,-85.6646899
"L12792471",43.3227425,-81.3131189
"L12792522",35.2372947,-80.7933035
"L12792594",38.9733827,-77.007438
"L12792692",36.854638,-78.3804086
"L12792724",44.1715854,-68.8312715
"L12792755",42.0892229,-75.996708
"L12792820",43.663507,-116.273974
"L12792854",32.6992407,-96.651514
"L12793036",49.3117093,-123.0586857
"L12794321",48.6859626,-123.5945461
"L12794486",41.0954889,-74.2539646
"L12794509",34.0025876,-118.4188888
"L12794901",44.019591,-69.4747326
"L12795126",37.2855177,-107.6967913
"L12795186",46.5346575,-81.3292551
"L12795189",42.9720983,-77.3961648
"L12795243",40.09494,-76.2766719
"L12795312",43.1164203,-89.3588709
"L12795470",50.4557772,-104.65639
"L12795557",42.5988756,-71.2734604
"L12795586",40.290173,-79.4161735
"L12795640",41.0237956,-73.7437256
"L12795677",40.8263918,-77.8825712
"L12795783",49.874283,-97.218669
"L12795800",43.9418652,-78.8547671
"L12795860",47.6380452,-122.3633549
"L12795876",40.7327843,-111.8437934
"L12795896",38.9770305,-76.9440848
"L12795955",49.0814559,-84.7679758
"L12796077",42.0324281,-87.671954
"L12796084",46.4301595,-67.718643
"L12796312",43.5917142,-79.5856439
"L12796473",50.9897662,-114.0781524
"L12796510",42.3803026,-72.5227473
"L12796584",37.6115093,-77.4357739
"L12796586",39.0428444,-77.5100982
"L12796742",38.8896389,-77.1940081
"L12796792",35.8691168,-86.2271726
"L12796825",34.6452663,-92.9983023
"L12796923",43.514202,-79.6313933
"L12796939",33.6893547,-111.9708332
"L12796971",45.401529,-75.8657365
"L12797056",47.6738169,-122.3517983
"L12797130",43.1543724,-76.1157753
"L12797134",43.4315924,-80.4086349
